comment_text,comment_author,comment_author_url,comment_author_image,comment_published_at,comment_published_at_unix,comment_like_count,comment_id,comment_parent_id,comment_sentiment
Wow! Really great insights.,charlie wagner,http://www.youtube.com/channel/UCS3nJ74Ae13xLppuSzz4ELg,https://yt3.ggpht.com/ytc/AGIKgqN4QzRaIfRnrLKVQq4xMxzPjqAsQkm_9Zxy1wQcvHI=s48-c-k-c0x00ffffff-no-rj,2023-03-23T15:19:22Z,1679581162,0,UgwRQalQg0Ki-iPKf3h4AaABAg,UgwRQalQg0Ki-iPKf3h4AaABAg,0
Thanks Charlie! Means a lot!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-23T16:12:19Z,1679584339,0,UgwRQalQg0Ki-iPKf3h4AaABAg.9nbDo-ZDFk19nbJrroAb7h,UgwRQalQg0Ki-iPKf3h4AaABAg,0
"Great point... You have to stand out, this is a great way to do it.",sgazzz,http://www.youtube.com/channel/UCvxAMFLuOFAfk1ZdQTbtRIQ,https://yt3.ggpht.com/ytc/AGIKgqPQS4UoNgvRRCV4w3wZE6HlbDGOtqHQQMwABA=s48-c-k-c0x00ffffff-no-rj,2023-03-26T14:59:57Z,1679835597,0,UgzvRWfZjU8sgsT9UWl4AaABAg,UgzvRWfZjU8sgsT9UWl4AaABAg,0
This is gem of a video 🫡,Birdapp,http://www.youtube.com/channel/UCBqwmPmwZuq2Uq1_G9q0VIA,https://yt3.ggpht.com/H_OJoHZ_gTkh4YIP-g538vEN0aGpcL3FYrJK9RSbfxau2k86R5QLi_-Q-D2cZ8gDjiOeKnPIAg=s48-c-k-c0x00ffffff-no-rj,2023-03-24T04:50:05Z,1679629805,0,Ugys4gIU9F0ldbk-duh4AaABAg,Ugys4gIU9F0ldbk-duh4AaABAg,0
Great video. Looking forward to more,NAB Leather,http://www.youtube.com/channel/UC0Nfz-56AOAlBRbAZXCl8HA,https://yt3.ggpht.com/ywMIT-ayS3WZxqtpzph4EJKxU55Tcnv6aPm3h9sDeyFWD9R2NZQ7NDoMnSUhtYpqoJTwi4SN=s48-c-k-c0x00ffffff-no-rj,2023-03-29T06:11:53Z,1680063113,0,UgzqQ9fmN_JKlKt3twN4AaABAg,UgzqQ9fmN_JKlKt3twN4AaABAg,0
More to come! Thanks for watching!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T11:06:50Z,1680080810,0,UgzqQ9fmN_JKlKt3twN4AaABAg.9npgvMl2QVl9nqDffFMtnU,UgzqQ9fmN_JKlKt3twN4AaABAg,0
Awesome video bro. Keep up the Good work,FITlithub,http://www.youtube.com/channel/UCdEbuVLsaWGr_nzGNnH60BA,https://yt3.ggpht.com/qHTAmVHduk-8Yvp_Z93FmuDPEmCFbeSSpVPPgkhgaq5yFUAMLF_yG8Ous83utZL2Juvwz72M=s48-c-k-c0x00ffffff-no-rj,2023-03-18T12:42:04Z,1679139724,2,UgyXOoZoKpii3i_CJmp4AaABAg,UgyXOoZoKpii3i_CJmp4AaABAg,0
I appreciate the comment!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T17:47:09Z,1679158029,0,UgyXOoZoKpii3i_CJmp4AaABAg.9nP3pZTeA629nPbk8C2VBM,UgyXOoZoKpii3i_CJmp4AaABAg,0
Amazing! Mind Blowing!,Mork Monk,http://www.youtube.com/channel/UCZ_2D7rWegg_O2PuPH1dzHQ,https://yt3.ggpht.com/ytc/AGIKgqPrOlv9cKJc-Y141vK0ilKX9uv71RuYKqR10yaY8w=s48-c-k-c0x00ffffff-no-rj,2023-03-28T23:15:43Z,1680038143,0,Ugx2CKdn8uytb7GgmNF4AaABAg,Ugx2CKdn8uytb7GgmNF4AaABAg,0
What a great video! Crushing it!!!!,Investories Podcast,http://www.youtube.com/channel/UCh96X8fbT3oWivXzvcorniQ,https://yt3.ggpht.com/TLVCw5hjUAxr4sOuBHEEXATt1Sfo0kALjpN66HashcBO2iWfEN_uiq67OcbtR3vtCwynIYPEDRQ=s48-c-k-c0x00ffffff-no-rj,2023-03-29T02:01:55Z,1680048115,0,Ugzl-gnvLzMGrS_JnBR4AaABAg,Ugzl-gnvLzMGrS_JnBR4AaABAg,0
Thank you sir 🫡,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T02:59:09Z,1680051549,0,Ugzl-gnvLzMGrS_JnBR4AaABAg.9npFJZ_2Wlt9npLrnAMYjr,Ugzl-gnvLzMGrS_JnBR4AaABAg,0
good video bro nice to see quality from someone new shows it can be done by anyone !,Wyran,http://www.youtube.com/channel/UCqjHWgFpD8NqAOgX7_MgWTg,https://yt3.ggpht.com/ytc/AGIKgqOWXOljFoZ8-ydEE5dqhG4pNMPjxPixFwWhXB0V=s48-c-k-c0x00ffffff-no-rj,2023-03-29T13:28:12Z,1680089292,0,UgwH4A-qynVMSj8Tws54AaABAg,UgwH4A-qynVMSj8Tws54AaABAg,0
Yessir! thanks for the comment.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T13:45:57Z,1680090357,0,UgwH4A-qynVMSj8Tws54AaABAg.9nqTr6pM8IH9nqVt4BA-gQ,UgwH4A-qynVMSj8Tws54AaABAg,0
"Hey, random question are you into sales or marketing ? I am currently 19 getting ready to finish my first year In college as a marketing major, but I wanna get into sales and just can’t seem to get a grasp of where to start and what is a good entry level sales job. Great video BTW",Bryan Duron,http://www.youtube.com/channel/UCHlwmUpOJVZCilQnRPh47Hw,https://yt3.ggpht.com/ytc/AGIKgqOGB02StMU8eKgcw9fKSRqjxL1J-YeYqdyUTQ=s48-c-k-c0x00ffffff-no-rj,2023-03-18T07:05:12Z,1679119512,3,UgwV1mkBOc2le5mTaD14AaABAg,UgwV1mkBOc2le5mTaD14AaABAg,0
"Apply for a distributer or setter role, which are always in abundance. There are many entry sales roles, in fact most sales companies force each person to start at the bottom so they can teach their own system of selling. Go start selling telecom products or financial products as there are always jobs for those. I also think it is better to start door-to-door as well as it builds grit faster vs doing solely calls. Another advantage for door-to-door is that, if youre good at it, it is much easier to sell and close vs soley outbound phone.",KOSMOinfinite,http://www.youtube.com/channel/UCyKURLVGzq8TvhqVJodfxmA,https://yt3.ggpht.com/kyObyeElf316q7J5JqYLj-IbbHSe3qDCgJoV7OuSzY2f318i1iKlZxYczHQSOLt0DW8KiPdHjA=s48-c-k-c0x00ffffff-no-rj,2023-03-21T12:45:25Z,1679399125,0,UgwV1mkBOc2le5mTaD14AaABAg.9nOTHF4pDae9nWnalAoZ0q,UgwV1mkBOc2le5mTaD14AaABAg,0
"@Dominique Wilson just from as long as I remember i wanted to be a “salesman” I think I’m attracted to being in control of the income. But I’ve been applying for internships just have not really found myself with any success because I have no experience in sales , only work experience I truly have is being a valet and having excellent customer service",Bryan Duron,http://www.youtube.com/channel/UCHlwmUpOJVZCilQnRPh47Hw,https://yt3.ggpht.com/ytc/AGIKgqOGB02StMU8eKgcw9fKSRqjxL1J-YeYqdyUTQ=s48-c-k-c0x00ffffff-no-rj,2023-03-18T18:01:09Z,1679158869,0,UgwV1mkBOc2le5mTaD14AaABAg.9nOTHF4pDae9nPdLh-9Vqg,UgwV1mkBOc2le5mTaD14AaABAg,0
I got an internship at a sales training company for about 3 months. Basically I just made about 50 cold calls per day and made appointments for the closers. That was a great entry level position. But connect with me on linkedin @misterpmacd (just leave a note you came from my comments) and well talk more.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T17:51:06Z,1679158266,1,UgwV1mkBOc2le5mTaD14AaABAg.9nOTHF4pDae9nPcBycgnkj,UgwV1mkBOc2le5mTaD14AaABAg,0
Hey just saw your comment. Congrats on finishing your 1st year. Whats got you interested in sales?,Dominique Wilson,http://www.youtube.com/channel/UC1PNFgaF81zoywVfAsFC08A,https://yt3.ggpht.com/ytc/AGIKgqOpzPMFXGH16rNZYWoL1b1XKS7FUZBPJA65MDGUag=s48-c-k-c0x00ffffff-no-rj,2023-03-18T15:57:32Z,1679151452,2,UgwV1mkBOc2le5mTaD14AaABAg.9nOTHF4pDae9nPQCGN1-KI,UgwV1mkBOc2le5mTaD14AaABAg,0
fantastic content!,MrMegaSuperBoy,http://www.youtube.com/channel/UCNeoOWbvM5Y-46aTeCWn4sA,https://yt3.ggpht.com/ytc/AGIKgqOfhVuOCkO6ibVnMt0oO33Fv_Q3sSrbCMCYPHIj=s48-c-k-c0x00ffffff-no-rj,2023-04-01T09:42:14Z,1680334934,0,Ugwq251aEvF0_YMz13h4AaABAg,Ugwq251aEvF0_YMz13h4AaABAg,0
Thank you v much.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-04-01T19:15:40Z,1680369340,0,Ugwq251aEvF0_YMz13h4AaABAg.9nxnNhcWMm59nyp-iAr50F,Ugwq251aEvF0_YMz13h4AaABAg,0
"Great video, Peter! Easy subscribe. Please keep it coming",Sander,http://www.youtube.com/channel/UCxkjtT7Xh4uW6KtGCwyOlOw,https://yt3.ggpht.com/ytc/AGIKgqPVyKUCgxD78LlUREMnViw1uIgj1QMqV750oQ0YICD05uIrtf5jk1xR5d9XGzT-=s48-c-k-c0x00ffffff-no-rj,2023-04-01T10:43:22Z,1680338602,0,Ugxy8gLxZm_3vH7uP1d4AaABAg,Ugxy8gLxZm_3vH7uP1d4AaABAg,0
I’ve got more coming!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-04-01T19:15:19Z,1680369319,0,Ugxy8gLxZm_3vH7uP1d4AaABAg.9nxtpIhGxvh9nyoy9M4LB3,Ugxy8gLxZm_3vH7uP1d4AaABAg,0
Your moving on up kid.  You are going to get there sometime.  Keep going and keep your head up ^_^.,Zack Thompson,http://www.youtube.com/channel/UCLbrYPbHDXOWqrpA10wtZbw,https://yt3.ggpht.com/ytc/AGIKgqMP8XslfwA8_Qfqipg9HArqAV4SShzvoe31LE8HJA=s48-c-k-c0x00ffffff-no-rj,2023-03-24T21:36:01Z,1679690161,0,UgzkJ1gVysEgG1h1ATl4AaABAg,UgzkJ1gVysEgG1h1ATl4AaABAg,0
"Thanks Zack, I’m just get started!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T00:08:08Z,1679699288,1,UgzkJ1gVysEgG1h1ATl4AaABAg.9neThY63nSt9nek6nQBm2B,UgzkJ1gVysEgG1h1ATl4AaABAg,0
Alex also mentioned it. All the highest level it is all about people,Sam Richer,http://www.youtube.com/channel/UCiwcxO0d5fkGZAzGsKaDgoQ,https://yt3.ggpht.com/SbVsUTKngOFxN1f8rO5hGqvB5kZaRH87n4S3khflkoY8rzeeel85iH84CyOoZX2nNAV0bTKm=s48-c-k-c0x00ffffff-no-rj,2023-03-18T16:34:35Z,1679153675,1,UgwoF0uzlmNPdoiyCdd4AaABAg,UgwoF0uzlmNPdoiyCdd4AaABAg,0
"@Sam Richer Just added it to my watch later list, thanks for the suggestion!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T18:04:33Z,1679159073,1,UgwoF0uzlmNPdoiyCdd4AaABAg.9nPURWwnJpw9nPdj_8-08G,UgwoF0uzlmNPdoiyCdd4AaABAg,0
@Peter MacDonald awesome. I highly recommend his video on “the only 4 skills that makes billions” that is such a big picture way to look at business.,Sam Richer,http://www.youtube.com/channel/UCiwcxO0d5fkGZAzGsKaDgoQ,https://yt3.ggpht.com/SbVsUTKngOFxN1f8rO5hGqvB5kZaRH87n4S3khflkoY8rzeeel85iH84CyOoZX2nNAV0bTKm=s48-c-k-c0x00ffffff-no-rj,2023-03-18T17:56:07Z,1679158567,0,UgwoF0uzlmNPdoiyCdd4AaABAg.9nPURWwnJpw9nPclkVYn6O,UgwoF0uzlmNPdoiyCdd4AaABAg,0
"Theres a lot of Alex content on the internet, Im still trying to get through it all.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T17:48:30Z,1679158110,0,UgwoF0uzlmNPdoiyCdd4AaABAg.9nPURWwnJpw9nPbu1XW3Ie,UgwoF0uzlmNPdoiyCdd4AaABAg,0
"Bravo, Peter!",Helaine Treitman,http://www.youtube.com/channel/UCoVwWhyqGQrAJObcJzgaLNQ,https://yt3.ggpht.com/ytc/AGIKgqOgxQ9XRa-ADoaPa66X8pJH7u3G8jPi4sSJBvbMbg=s48-c-k-c0x00ffffff-no-rj,2023-03-18T18:48:24Z,1679161704,1,UgyC-8gZaS6fYFcx-Fd4AaABAg,UgyC-8gZaS6fYFcx-Fd4AaABAg,0
Great analysis- subbed 👍,GG,http://www.youtube.com/channel/UCO1VHbCOjYZQEW4CPmt2S5w,https://yt3.ggpht.com/3m7CI28XGBtHSqdphbmr9jCBmybVQSyp8zrnZ7NJ6vCF9ojgt8F0s7txSZQWGBlxBghT0XuaJA=s48-c-k-c0x00ffffff-no-rj,2023-03-24T02:27:26Z,1679621246,0,UgyNQQ8PkZelhAwFwgd4AaABAg,UgyNQQ8PkZelhAwFwgd4AaABAg,0
Thanks for the comment and sub!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-24T17:52:57Z,1679676777,0,UgyNQQ8PkZelhAwFwgd4AaABAg.9ncQG3BGtB09ne4ArDaM8U,UgyNQQ8PkZelhAwFwgd4AaABAg,0
"Awesome video, inspiring me to make some of my own.",Taylor Sturt,http://www.youtube.com/channel/UCX48C0Kx_EsDFmVjAHCE0Eg,https://yt3.ggpht.com/ytc/AGIKgqOMY56_VgiRoxBviYEgluRCXOvNZjhYmJWcykkY5Q=s48-c-k-c0x00ffffff-no-rj,2023-03-29T03:23:25Z,1680053005,0,Ugx5hfyAVnENH2A5gcZ4AaABAg,Ugx5hfyAVnENH2A5gcZ4AaABAg,0
"Do it sir, + thanks for the comment!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T11:08:10Z,1680080890,0,Ugx5hfyAVnENH2A5gcZ4AaABAg.9npOdWF8tlI9nqDpTphckc,Ugx5hfyAVnENH2A5gcZ4AaABAg,0
Excellent work,Random Andy,http://www.youtube.com/channel/UCUDN-00DAVgzyKgeBsiCSpg,https://yt3.ggpht.com/Y-KQxMxuMVLsrt_ysunSJDF4J4gksT_QACLcUcy2ffYMD0YjlKKtdLg_x28fbTlM7hHybVs2=s48-c-k-c0x00ffffff-no-rj,2023-03-20T15:20:18Z,1679322018,0,Ugw_UwIpEEC6U4WzFkB4AaABAg,Ugw_UwIpEEC6U4WzFkB4AaABAg,0
"Very underrated video, even at 70k views. this is great! :)",Bill James-Wallace,http://www.youtube.com/channel/UCJ8sorIZO0jVapkba5S4U0A,https://yt3.ggpht.com/e2v91CkE_wArFmbwwzaKjPl78kwuKXlZBY3aUuKoQ0RozIsgbIkFXx8gHKLN5rkQ0BZ0FrEPpxk=s48-c-k-c0x00ffffff-no-rj,2023-03-29T00:24:37Z,1680042277,0,Ugy5-R-U6Rk5XPvqePh4AaABAg,Ugy5-R-U6Rk5XPvqePh4AaABAg,0
"Thanks Bill, you’re the man!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T01:50:17Z,1680047417,1,Ugy5-R-U6Rk5XPvqePh4AaABAg.9np4Au9Bkyq9npDzQVMfsp,Ugy5-R-U6Rk5XPvqePh4AaABAg,0
"Awesome video man, super underated channel. Subscribed",Super Cuber,http://www.youtube.com/channel/UCYUxvyxwKjk_v11pF97wgbQ,https://yt3.ggpht.com/ytc/AGIKgqOMmn8CeH9ZBOoHluZSjnPDFUyk8DxHBArAfl-lmA=s48-c-k-c0x00ffffff-no-rj,2023-03-18T12:02:14Z,1679137334,0,UgzayYekUyAy7vGXLeZ4AaABAg,UgzayYekUyAy7vGXLeZ4AaABAg,0
"Underrated comment, thank you!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T17:47:23Z,1679158043,0,UgzayYekUyAy7vGXLeZ4AaABAg.9nP-Gqd6Q7h9nPblko6Hwy,UgzayYekUyAy7vGXLeZ4AaABAg,0
Subscribed. I like your content. Keep going!,Jay M,http://www.youtube.com/channel/UCsUcsxhuJBrqBklNT1F7gwA,https://yt3.ggpht.com/ytc/AGIKgqN4JIpVmhVYQsUlyzTxlJbjkRUPm1bOi-VI3Y1H0A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T22:55:39Z,1679176539,1,UgzAOF_ecASmO3_jLyB4AaABAg,UgzAOF_ecASmO3_jLyB4AaABAg,0
Thanks Jay!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-19T23:25:15Z,1679264715,0,UgzAOF_ecASmO3_jLyB4AaABAg.9nQA2d3J7Tg9nSnEGLi5Zy,UgzAOF_ecASmO3_jLyB4AaABAg,0
Keep it up my man you’re blowing up 🔝,Duke Shredz,http://www.youtube.com/channel/UCD9VI_bJBLCuTsd5rEJRBjA,https://yt3.ggpht.com/491H5nrdAHjBopJBAt6SM1Pe5EpxZ-0tb4Gfs2rQFWB9DWUYDtws2ZqJzCBd0oqvg0x5_Wih=s48-c-k-c0x00ffffff-no-rj,2023-03-18T22:17:13Z,1679174233,0,UgzDtQsfwdNpkWDb0ad4AaABAg,UgzDtQsfwdNpkWDb0ad4AaABAg,0
Thanks man I appreciate it. I just started  subb to yours also 💯,Duke Shredz,http://www.youtube.com/channel/UCD9VI_bJBLCuTsd5rEJRBjA,https://yt3.ggpht.com/491H5nrdAHjBopJBAt6SM1Pe5EpxZ-0tb4Gfs2rQFWB9DWUYDtws2ZqJzCBd0oqvg0x5_Wih=s48-c-k-c0x00ffffff-no-rj,2023-03-19T23:30:57Z,1679265057,0,UgzDtQsfwdNpkWDb0ad4AaABAg.9nQ5e4KtKan9nSnki9DE3-,UgzDtQsfwdNpkWDb0ad4AaABAg,0
"Thanks man, just checked out your videos, solid. I subbed.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-19T23:26:41Z,1679264801,1,UgzDtQsfwdNpkWDb0ad4AaABAg.9nQ5e4KtKan9nSnOlUYYjh,UgzDtQsfwdNpkWDb0ad4AaABAg,0
Good stuff 👍🏾,Theo Daniels,http://www.youtube.com/channel/UClSt-8ymVfPaeDZWtC_zsVA,https://yt3.ggpht.com/ytc/AGIKgqNTXhtl50Gv18L5ArfS9_ZyBUUWW1Xw6cCzlPjZcg=s48-c-k-c0x00ffffff-no-rj,2023-03-21T21:14:01Z,1679429641,0,Ugx_9k8vhZrjcd6usE94AaABAg,Ugx_9k8vhZrjcd6usE94AaABAg,0
Great video 👏🏻,Marthinus van Staden,http://www.youtube.com/channel/UCpHSyMcleL9iZbHy6_yHpXw,https://yt3.ggpht.com/ytc/AGIKgqOXMSnIxNiq7-kTuSbVwe7W5wHoUItnJlh-1k7jHx_n5AGoSm8J3JCeoap1_7Rn=s48-c-k-c0x00ffffff-no-rj,2023-03-20T20:33:00Z,1679340780,0,UgxzfndkYpY7OVVQOcV4AaABAg,UgxzfndkYpY7OVVQOcV4AaABAg,0
"Just after I watched Alexs videos to gain abit more perspective on some questions I had in my head, this channel popped up.This is awesome.",Nation2Earth,http://www.youtube.com/channel/UC48ZW2KiUGBXVNPYDJrnztg,https://yt3.ggpht.com/ytc/AGIKgqMLUXdUSfgR0iKbdIbGvY1GOl730dzWJMu0Q2cXzh2N0r2pH9Jlz6HQKkwJuqTB=s48-c-k-c0x00ffffff-no-rj,2023-03-24T19:16:08Z,1679681768,0,Ugzb8klWVZWsNbA2jI14AaABAg,Ugzb8klWVZWsNbA2jI14AaABAg,0
"Thanks! Keep up with Alex’s content, he’s got a lot of hidden gems.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-24T19:44:09Z,1679683449,0,Ugzb8klWVZWsNbA2jI14AaABAg.9neDh4UYQyO9neGuFWZejG,Ugzb8klWVZWsNbA2jI14AaABAg,0
"Awesome video, Peter - subscribed :)",Kellan James - Real Estate Investing for Cashflow,http://www.youtube.com/channel/UCAYVFT_gKViuOqt88rH6Fhg,https://yt3.ggpht.com/ytc/AGIKgqNp49zW20nmmdiZWCd_GoNFJ7kKaa3TId5-vqq6XQ=s48-c-k-c0x00ffffff-no-rj,2023-03-30T19:24:03Z,1680197043,1,UgwR1UBCR-qq2WHz2Z94AaABAg,UgwR1UBCR-qq2WHz2Z94AaABAg,0
Thanks man!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-30T20:35:12Z,1680201312,0,UgwR1UBCR-qq2WHz2Z94AaABAg.9ntgNGqvAVP9ntoWQ8oDrJ,UgwR1UBCR-qq2WHz2Z94AaABAg,0
"Solid video man, dont stop",Mark M,http://www.youtube.com/channel/UCjTiHpOu7BHP-nIXcr8AFzw,https://yt3.ggpht.com/ytc/AGIKgqNRmzuDx2iAvRN36sr-5ZoGTHxM5L1htyyr3EfhAQ=s48-c-k-c0x00ffffff-no-rj,2023-03-24T02:36:35Z,1679621795,0,Ugy7t194s5cjl45FvYx4AaABAg,Ugy7t194s5cjl45FvYx4AaABAg,0
"Ill do my best Mark, thanks for the comment!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-24T17:52:50Z,1679676770,0,Ugy7t194s5cjl45FvYx4AaABAg.9ncRJ7wxdye9ne49vjkq5m,Ugy7t194s5cjl45FvYx4AaABAg,0
brilliant video! well done!,eduard ksenofontov,http://www.youtube.com/channel/UCE53gxaFNpHKrofwvFOKaOg,https://yt3.ggpht.com/ytc/AGIKgqO301VqDuzNg06g8YMwt4T1zaI2enfRqVDWbQ=s48-c-k-c0x00ffffff-no-rj,2023-03-18T13:59:57Z,1679144397,1,Ugz9kvalZ8YR7bjG6pV4AaABAg,Ugz9kvalZ8YR7bjG6pV4AaABAg,0
Thank you Sir Eduard 🤺,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T17:46:55Z,1679158015,0,Ugz9kvalZ8YR7bjG6pV4AaABAg.9nPCk-gTyfp9nPbiQuP82V,Ugz9kvalZ8YR7bjG6pV4AaABAg,0
great video and original concept!,Errol Bloom,http://www.youtube.com/channel/UC5XGemRj7YmEtXRvCZYIpIw,https://yt3.ggpht.com/ldR44PU3JtjtK7K0JV5768uGg59oxKcjcde0bhUTirVSVy7BntsLYt94vKHPUpjBf1pjoiewVg=s48-c-k-c0x00ffffff-no-rj,2023-03-24T00:37:43Z,1679614663,0,UgzVlNpqHiUqDooUDLt4AaABAg,UgzVlNpqHiUqDooUDLt4AaABAg,0
